birth,location,date
1916,"Kocseny, Czechoslovakia",1916.01.01
1916,"Ganice, Czechoslovakia",1916.01.01
1916,"Ladmovce, Czechoslovakia",1916.01.01
1916,"Zielina, Czechoslovakia",1916.01.01
1916,"Zambrof, Poland",1916.01.01
1916,"Berdichev, Ukraine (USSR)",1916.01.01
1916,"Nagy Banya, Romania",1916.01.01
1916,"Sosnowica, Poland",1916.01.01
1916,"Bitola, Yugoslavia",1916.01.01
1916,"Kolocava, Czechoslovakia",1916.01.01
1916,"Gleiwitz, Germany",1916.01.01
1916,"Aghia Triada, Greece",1916.01.01
1940,"Aghia Triada, Greece",1940.01.01
1939,"Aghia Triada, Greece",1939.01.01
1916,"Zablotov, Poland",1916.01.01
1916,"Wolka Mazowiecka,",1916.01.01
1916,"Kamieniec Litewski, Poland",1916.01.01
1868,"Deutsch Krone, Germany",1868.01.01
1868,"Bortniki, Poland",1868.01.01
1868,"Pfungstadt, Germany",1868.01.01
1866,"Lyck, Germany",1866.01.01
1866,"Wuppertal Elberfeld, Germany",1866.01.01
1866,"Verebely,",1866.01.01
1917,"Krenau,",1917.01.01
1917,"Prozany, Poland",1917.01.01
1917,"Yavarzna, Poland",1917.01.01
1917,"Rozwadów, Poland",1917.01.01
1917,"Janow Sokolski, Poland",1917.01.01
1917,"Kosice Mesto, Czechoslovakia",1917.01.01
1917,"Korycin, Poland",1917.01.01
1884,"Wolchowice, Czechoslovakia",1884.01.01
1884,"Deda Bisztra, Romania",1884.01.01
1884,"Wiszow de Sus, Romania",1884.01.01
1884,"Birsa, Romania",1884.01.01
1884,"Miedzna, Poland",1884.01.01
1884,"Miedzna, Poland",1884.01.01
1884,"Rozdul, Poland",1884.01.01
1884,"Krzepice, Poland",1884.01.01
1884,"Viseul de Jos, Romania",1884.01.01
1884,"Mohacs, Hungary",1884.01.01
1884,"Wierzbnik, Poland",1884.01.01
1884,"Teltsch,",1884.01.01
1876,"Teltsch,",1876.01.01
1884,"Burghaslach, Germany",1884.01.01
1888,"Backa Topola, Yugoslavia",1888.01.01
1888,"Schwarzau am Steinfelde, Austria",1888.01.01
1888,"Schwarzau am Steinfelde, Austria",1888.01.01
1888,"Osviencyn, Poland",1888.01.01
1888,"Gribov, Poland",1888.01.01
1888,"Strasbourg, France",1888.01.01
1886,"Strasbourg, France",1886.01.01
1888,"Metz, France",1888.01.01
1888,"Tschekin bei Prerau,",1888.01.01
1888,"Artern, Germany",1888.01.01
1888,"Radomysl Wielki, Poland",1888.01.01
1888,"Guxhagen, Germany",1888.01.01
1888,"Warka, Poland",1888.01.01
1888,"Khshanov, Poland",1888.01.01
1888,"Niedwieditz,",1888.01.01
1919,"Kevi, Yugoslavia",1919.01.01
1919,"Banovce, Czechoslovakia",1919.01.01
1919,"Salok, Lithuania",1919.01.01
1919,"Preschow,",1919.01.01
1919,"Kisvarda, Hungary",1919.01.01
1919,"Marmures Siget, Romania",1919.01.01
1919,"Kolomeja, Poland",1919.01.01
1919,"Peczniew, Poland",1919.01.01
1938,"Kusznica, Czechoslovakia",1938.01.01
1875,"Narol, Poland",1875.01.01
1875,"Zazolince,",1875.01.01
1875,"Startsch bei Trebitsch,",1875.01.01
1875,"Sared, Czechoslovakia",1875.01.01
1889,"Vulhovci, Czechoslovakia",1889.01.01
1889,"Falkenstein, Germany",1889.01.01
1889,"Kisar, Hungary",1889.01.01
1889,"Beregsas, Czechoslovakia",1889.01.01
1889,"Backa Palanka, Yugoslavia",1889.01.01
1889,"Miszkow, Poland",1889.01.01
1889,"Hessen, Germany",1889.01.01
1889,"Luna, Poland",1889.01.01
1889,"Przasnysz, Poland",1889.01.01
1889,"Marosheviz, Romania",1889.01.01
1889,"Nyitrakoros, Czechoslovakia",1889.01.01
1887,"Albis, Romania",1887.01.01
1887,"Duisburg, Germany",1887.01.01
1887,"Ganitz, Czechoslovakia",1887.01.01
1887,"Remete, Romania",1887.01.01
1887,"Neu Bistritz, Czechoslovakia",1887.01.01
1887,"Teplice Sanov, Czechoslovakia",1887.01.01
1887,"Sombathely, Hungary",1887.01.01
1940,"Viena, Austria",1940.01.01
1940,"Lisicevo, Czechoslovakia",1940.01.01
1940,"Swislocz, Poland",1940.01.01
1886,"Topolcany, Czechoslovakia",1886.01.01
1886,"Slupia, Poland",1886.01.01
1886,"Munkac, Czechoslovakia",1886.01.01
1886,"Opatov,",1886.01.01
1886,"Olomouc, Czechoslovakia",1886.01.01
1873,"Olomouc, Czechoslovakia",1873.01.01
1886,"Novigrad, Poland",1886.01.01
1886,"Rayshe, Poland",1886.01.01
1886,"Kutina, Yugoslavia",1886.01.01
1886,"Trondheim, Norway",1886.01.01
1886,"Pforzheim, Germany",1886.01.01
1886,"Thessaloniki, Greece",1886.01.01
1944,"Thessaloniki, Greece",1944.01.01
1886,"Nowosiolka,",1886.01.01
1886,"Ioannina, Greece",1886.01.01
1876,"Ioannina, Greece",1876.01.01
1886,"Chicago, United States",1886.01.01
1867,"Aleksandrov, Poland",1867.01.01
1865,"Satoraljaujhej, Hungary",1865.01.01
1865,"Olkeniki, Poland",1865.01.01
1872,"Borsza, Romania",1872.01.01
1872,"Pohrlitz bei Bruenn,",1872.01.01
1872,"Chernovitz, Romania",1872.01.01
1872,"Turka, Poland",1872.01.01
1876,"Kolomey, Poland",1876.01.01
1876,"Kamiensk, Poland",1876.01.01
1876,"Sec, Czechoslovakia",1876.01.01
1876,"Zegocina, Poland",1876.01.01
1874,"Kunmadaras, Hungary",1874.01.01
1874,"Badevla, Czechoslovakia",1874.01.01
1874,"Walbrum, Poland",1874.01.01
1874,"Litowisk, Poland",1874.01.01
1874,"Plevnik, Czechoslovakia",1874.01.01
1873,"Wieden, Austria",1873.01.01
1873,"Danzig, Free City of Danzig",1873.01.01
1873,"Jungbunzlau, Czechoslovakia",1873.01.01
1873,"Krefeld, Germany",1873.01.01
1873,"Schwerin, Germany",1873.01.01
1860,"Miava, Czechoslovakia",1860.01.01
1860,"Pasvalys, Lithuania",1860.01.01
1936,"Riga, Latvia",1936.01.01
1936,"Tokaj, Hungary",1936.01.01
1941,"Nove Zamky, Czechoslovakia",1941.01.01
1941,"Ujpest, Hungary",1941.01.01
1941,"Szenas, Czechoslovakia",1941.01.01
1941,"Svalava, Czechoslovakia",1941.01.01
1864,"Gross Meseritsch, Czechoslovakia",1864.01.01
1934,"Koprivnica, Yugoslavia",1934.01.01
1861,"Klodawa, Poland",1861.01.01
1942,"Acs, Hungary",1942.01.01
1939,"Kaliny, Czechoslovakia",1939.01.01
1939,"Bendjin, Poland",1939.01.01
1939,"Vari, Czechoslovakia",1939.01.01
1869,"Roudnice, Czechoslovakia",1869.01.01
1869,"Mikolow, Poland",1869.01.01
1848,"Buttenwiesen, Germany",1848.01.01
1851,"Marmaros Sighet, Romania",1851.01.01
